wordcnt.no,wordcnt.content,wordcnt.mor,wordcnt.cnt
6008,고마웠다,Adjective,2
6009,대처,Noun,2
6010,대출,Noun,2
6011,대회,Noun,2
6012,한글,Noun,2
6013,가봐요,Verb,2
6014,댕,Noun,2
6015,고맙다고,Adjective,2
6016,한남동,Noun,2
6017,더니,Noun,2
6018,더러,Noun,2
6019,한눈,Noun,2
6020,더럽고,Adjective,2
6021,더럽다,Adjective,2
6022,더럽습니다,Adjective,2
6023,한다며,Verb,2
6024,한다면서,Verb,2
6025,더웠다가,Adjective,2
6026,들어오지,Verb,2
6027,한단,Noun,2
6028,모르시는,Verb,2
6029,더해져가는,Adjective,2
6030,들어온다고,Verb,2
6031,던지,Verb,2
6032,들어올,Verb,2
6033,모름,Noun,2
6034,한숨,Noun,2
6035,덤,Noun,2
6036,모리스,Noun,2
6037,모빌리티,Noun,2
6038,덥지도,Adjective,2
6039,들어옵니다,Verb,2
6040,덩,Noun,2
6041,덮고,Verb,2
6042,한적하니,Adjective,2
6043,들어와,Verb,2
6044,한지,Noun,2
6045,데리,Noun,2
6046,한창,Noun,2
6047,데미,Noun,2
6048,한층,Noun,2
6049,모여있는,Verb,2
6050,할건,Verb,2
6051,도너츠,Noun,2
6052,도대체,Noun,2
6053,할게,Verb,2
6054,할까봐,Verb,2
6055,할께요,Verb,2
6056,도모,Noun,2
6057,도미,Noun,2
6058,도배,Noun,2
6059,같은걸,Adjective,2
6060,도와주고,Verb,2
6061,도와주셔서,Verb,2
6062,할로,Noun,2
6063,도와줄,Verb,2
6064,도와줄까,Verb,2
6065,도의,Noun,2
6066,도하,Noun,2
6067,독감,Noun,2
6068,모히또,Noun,2
6069,할지도,Verb,2
6070,함께라,Verb,2
6071,함께한,Verb,2
6072,합,Noun,2
6073,돌리는,Verb,2
6074,합석,Noun,2
6075,같지,Adjective,2
6076,돌아가면,Verb,2
6077,돌아갈,Verb,2
6078,목욕,Noun,2
6079,항국,Noun,2
6080,돌아다녀서,Verb,2
6081,같지는,Adjective,2
6082,돌아다녔는데요,Verb,2
6083,돌아다니,Verb,2
6084,항아리,Noun,2
6085,돌아다니고,Verb,2
6086,돌아다니기,Verb,2
6087,돌아다니다,Verb,2
6088,돌아다니다가,Verb,2
6089,목줄,Noun,2
6090,해가시,Verb,2
6091,돌아오면,Verb,2
6092,돌아옵니다,Verb,2
6093,해놓을게요,Verb,2
6094,몰라요,Verb,2
6095,돌지,Verb,2
6096,들었고,Verb,2
6097,가봤는데요,Verb,2
6098,몰랐는데,Verb,2
6099,몰랐던,Verb,2
6100,몰랐어요,Verb,2
6101,각종,Noun,2
6102,동일하게,Adjective,2
6103,해보기로,Verb,2
6104,해보는,Verb,2
6105,몰려있는,Verb,2
6106,고풍,Noun,2
6107,해보려고,Verb,2
6108,들었음,Verb,2
6109,해보셔도,Verb,2
6110,됐고,Verb,2
6111,됐다,Verb,2
6112,됐다고,Verb,2
6113,들었지만,Verb,2
6114,몰리는,Verb,2
6115,됐을,Verb,2
6116,해보시면,Verb,2
6117,몰아서,Verb,2
6118,간거라,Verb,2
6119,되나,Verb,2
6120,해본,Verb,2
6121,해볼,Verb,2
6122,해볼게요,Verb,2
6123,되는것,Verb,2
6124,되는데요,Verb,2
6125,가고싶네요,Verb,2
6126,해봄,Verb,2
6127,몽땅,Noun,2
6128,해봤는데,Verb,2
6129,해봤습니다,Verb,2
6130,해봤어요,Verb,2
6131,해봤지만,Verb,2
6132,몽쥬,Noun,2
6133,몽클,Adverb,2
6134,해야겠지만,Verb,2
6135,해야하고,Verb,2
6136,해야하나,Verb,2
6137,되었고,Verb,2
6138,해야하는,Verb,2
6139,해야하는데,Verb,2
6140,묘지,Noun,2
6141,해왔는데,Verb,2
6142,들이라면,Verb,2
6143,무거운,Adjective,2
6144,되있었습니다,Verb,2
6145,곤,Noun,2
6146,된건,Verb,2
6147,들이었습니다,Verb,2
6148,해주,Noun,2
6149,가봤습니다,Verb,2
6150,개도,Noun,2
6151,됩니,Verb,2
6152,들판,Noun,2
6153,해주는데,Verb,2
6154,듬뿍,Noun,2
6155,해주더군요,Verb,2
6156,두껍게,Adjective,2
6157,두께,Noun,2
6158,두는,Verb,2
6159,두두,Noun,2
6160,무렵,Noun,2
6161,골고루,Adverb,2
6162,두려워하지,Adjective,2
6163,두르고,Verb,2
6164,두세요,Verb,2
6165,해주시는데,Verb,2
6166,두어,Verb,2
6167,해주시면,Verb,2
6168,무서운,Adjective,2
6169,해주십니다,Verb,2
6170,둘러본,Verb,2
6171,해줄,Verb,2
6172,둘이아니고,Verb,2
6173,무섭고,Adjective,2
6174,무섭긴,Adjective,2
6175,해줬는데,Verb,2
6176,무섭다,Adjective,2
6177,뒀습니다,Verb,2
6178,해질,Verb,2
6179,간김,Noun,2
6180,뒷쪽,Noun,2
6181,듀플렉스,Noun,2
6182,무언가,Noun,2
6183,드네,Noun,2
6184,등지,Noun,2
6185,무의식,Noun,2
6186,핼러윈,Noun,2
6187,햄,Noun,2
6188,무인,Noun,2
6189,햇볕,Noun,2
6190,햇살,Noun,2
6191,드리려고,Verb,2
6192,드리면,Verb,2
6193,드리지,Verb,2
6194,드미,Noun,2
6195,했기,Verb,2
6196,드시길,Verb,2
6197,드시지,Verb,2
6198,드신,Verb,2
6199,디다,Noun,2
6200,든든한,Adjective,2
6201,듣기,Noun,2
6202,듣는,Verb,2
6203,무지개,Noun,2
6204,자부심,Noun,2
6205,자세,Noun,2
6206,자세하게,Adjective,2
6207,자유,Noun,2
6208,가려면,Verb,2
6209,자의,Noun,2
6210,했던걸,Verb,2
6211,했던게,Verb,2
6212,자정,Noun,2
6213,자채,Noun,2
6214,자축,Noun,2
6215,했습니다만,Verb,2
6216,묵는,Verb,2
6217,자판기,Noun,2
6218,했어서,Verb,2
6219,작가,Noun,2
6220,묵직,Noun,2
6221,작음,Adjective,2
6222,묶고,Verb,2
6223,디카,Noun,2
6224,잔뜩,Noun,2
6225,했을거에요,Verb,2
6226,묶어서,Verb,2
6227,했음,Verb,2
6228,했죠,Verb,2
6229,묶었어요,Verb,2
6230,잘나오고,Verb,2
6231,행동,Noun,2
6232,행벅,Noun,2
6233,행복,Noun,2
6234,행복합니다,Adjective,2
6235,행복했습니다,Adjective,2
6236,문득,Noun,2
6237,행사,Noun,2
6238,잘한,Verb,2
6239,디파,Noun,2
6240,행선,Noun,2
6241,행운,Noun,2
6242,잠금,Verb,2
6243,잠봉,Noun,2
6244,잠옷,Noun,2
6245,딜,Noun,2
6246,잡는,Verb,2
6247,묻,Verb,2
6248,허리,Noun,2
6249,묻거나,Verb,2
6250,묻긴,Verb,2
6251,묻길래,Verb,2
6252,따가워요,Adjective,2
6253,헐,Verb,2
6254,공개,Noun,2
6255,공공화장실,Noun,2
6256,험한,Adjective,2
6257,헤매고,Verb,2
6258,잡으시면,Verb,2
6259,잡지,Noun,2
6260,잡채,Noun,2
6261,잡초,Noun,2
6262,잡혀요,Verb,2
6263,물랭루즈,Noun,2
6264,공동,Noun,2
6265,잤어요,Verb,2
6266,장관,Noun,2
6267,장식,Noun,2
6268,물어보니까,Verb,2
6269,현대,Noun,2
6270,따뜻했어요,Adjective,2
6271,현실,Noun,2
6272,재미있었어요,Adjective,2
6273,따라가는데,Verb,2
6274,재밌었네요,Adjective,2
6275,형,Noun,2
6276,형광,Noun,2
6277,형님,Noun,2
6278,물어보면못,Verb,2
6279,형임,Noun,2
6280,형태,Noun,2
6281,물어보세요,Verb,2
6282,호,Noun,2
6283,재빨리,Adverb,2
6284,호기심,Noun,2
6285,물어보셔요,Verb,2
6286,물어보셨어요,Verb,2
6287,공용,Noun,2
6288,물어보지,Verb,2
6289,저녁때,Noun,2
6290,따라가시면,Verb,2
6291,저렴하긴,Adjective,2
6292,저렴하다고,Adjective,2
6293,물어봄,Verb,2
6294,개수,Noun,2
6295,저렴한지는,Adjective,2
6296,공장,Noun,2
6297,물어봤는데,Verb,2
6298,물었는데,Verb,2
6299,홍대,Noun,2
6300,홍삼,Noun,2
6301,적어도,Adverb,2
6302,적어요,Verb,2
6303,가게가거나,Verb,2
6304,화려하고,Adjective,2
6305,화려한,Adjective,2
6306,공항버스,Noun,2
6307,물티슈,Noun,2
6308,화물,Noun,2
6309,묽기도,Adjective,2
6310,뭉치,Noun,2
6311,적진,Noun,2
6312,화일,Noun,2
6313,적혀있는,Verb,2
6314,화장,Noun,2
6315,전기포트,Noun,2
6316,전력,Noun,2
6317,전면,Noun,2
6318,전문,Noun,2
6319,전보,Noun,2
6320,뭐라고,Verb,2
6321,전송,Noun,2
6322,전수,Noun,2
6323,따라하면,Verb,2
6324,확실합니다,Adjective,2
6325,전역,Noun,2
6326,전원,Noun,2
6327,뭐시기,Noun,2
6328,환경미화원,Noun,2
6329,전형,Noun,2
6330,절,Noun,2
6331,환영,Noun,2
6332,절로,Noun,2
6333,절약,Noun,2
6334,젊고,Adjective,2
6335,따르면,Verb,2
6336,개인정보,Noun,2
6337,뮤패,Noun,2
6338,곸,Noun,2
6339,점차,Noun,2
6340,접근성,Noun,2
6341,접촉,Noun,2
6342,황금,Noun,2
6343,미니바,Noun,2
6344,개입,Noun,2
6345,미대,Noun,2
6346,정돈,Noun,2
6347,회사,Noun,2
6348,미드나잇,Noun,2
6349,회수,Noun,2
6350,정서,Noun,2
6351,정성,Noun,2
6352,회신,Noun,2
6353,따자하오,Verb,2
6354,회장,Noun,2
6355,미디,Noun,2
6356,정오,Noun,2
6357,개정,Noun,2
6358,미디엄,Noun,2
6359,따지면,Verb,2
6360,효과,Noun,2
6361,정확한,Adjective,2
6362,정확했어요,Adjective,2
6363,젖어,Verb,2
6364,과연,Noun,2
6365,후끈,Noun,2
6366,후딱,Adverb,2
6367,딱이가,Adjective,2
6368,후렌치,Noun,2
6369,미루다,Verb,2
6370,후반,Noun,2
6371,제주도,Noun,2
6372,딱입니다,Adjective,2
6373,젤라또,Noun,2
6374,젤리,Noun,2
6375,조각상,Noun,2
6376,훅,Noun,2
6377,조그만,Noun,2
6378,과자류,Noun,2
6379,조리,Noun,2
6380,딸,Noun,2
6381,딸기,Noun,2
6382,미쉘,Noun,2
6383,미스터리,Noun,2
6384,미스트랄,Noun,2
6385,미안,Noun,2
6386,가능하지만,Adjective,2
6387,훔쳐,Verb,2
6388,땀띠,Noun,2
6389,미우미우,Noun,2
6390,조심할,Verb,2
6391,훨,Noun,2
6392,미처,Noun,2
6393,개통,Noun,2
6394,미치겟다고,Adjective,2
6395,휴가,Noun,2
6396,조절,Noun,2
6397,미친듯이,Adjective,2
6398,휴전협정,Noun,2
6399,미키마우스,Noun,2
6400,졸라,Noun,2
6401,좀더,Noun,2
6402,땡,Noun,2
6403,좁다,Adjective,2
6404,흐리고,Verb,2
6405,민초,Noun,2
6406,종료,Noun,2
6407,흐미,Noun,2
6408,땡볕,Noun,2
6409,믿고,Verb,2
6410,흑해,Noun,2
6411,종합,Noun,2
6412,좋겠지만,Adjective,2
6413,좋냐고,Adjective,2
6414,좋다,Adjective,2
6415,믿진,Verb,2
6416,간략하게,Adjective,2
6417,관할,Noun,2
6418,흠칫,Noun,2
6419,흥미로웠고,Adjective,2
6420,흥정,Noun,2
6421,떠난,Verb,2
6422,갤럭시,Noun,2
6423,좋아하는데,Adjective,2
6424,밀집,Noun,2
6425,괄호,Noun,2
6426,히스패닉,Noun,2
6427,히잡,Noun,2
6428,광경,Noun,2
6429,히트텍,Noun,2
6430,좋아하진,Adjective,2
6431,힘내라고,Verb,2
6432,간반,Noun,2
6433,힘드니,Adjective,2
6434,갯수,Noun,2
6435,좋아해요,Adjective,2
6436,좋앗어요,Adjective,2
6437,힘들구요,Adjective,2
6438,좋았겠다,Adjective,2
6439,갸갹,Noun,2
6440,좋았구요,Adjective,2
6441,좋았다,Adjective,2
6442,힘들더라구요,Adjective,2
6443,바구니,Noun,2
6444,힘들수도,Adjective,2
6445,힘들어요,Adjective,2
6446,좋았을것,Adjective,2
6447,좋으니,Adjective,2
6448,힘들었고,Adjective,2
6449,힘들었네요,Adjective,2
6450,떠라구요,Verb,2
6451,좋진,Adjective,2
6452,좌,Noun,2
6453,힘들었던,Adjective,2
6454,바꿔,Verb,2
6455,바꿔서,Verb,2
6456,떠서,Verb,2
6457,떠올라서,Verb,2
6458,떠있는,Verb,2
6459,가셔요,Verb,2
6460,주더라고요,Verb,2
6461,힙스터,Noun,2
6462,떤,Verb,2
6463,간장,Noun,2
6464,거도,Noun,2
6465,밤늦게,Adjective,2
6466,주셨어요,Verb,2
6467,주시는데,Verb,2
6468,주실,Verb,2
6469,주심,Noun,2
6470,주유소,Noun,2
6471,주의자,Noun,2
6472,가능한데,Adjective,2
6473,괜찮습니다,Adjective,2
6474,주저리주저리,Adverb,2
6475,주제,Noun,2
6476,괜찮아,Adjective,2
6477,방돔,Noun,2
6478,방만,Noun,2
6479,방송,Noun,2
6480,방수,Noun,2
6481,방심,Noun,2
6482,떨어져,Verb,2
6483,준결승,Noun,2
6484,방어,Noun,2
6485,바또,Noun,2
6486,바라는,Verb,2
6487,바라며,Verb,2
6488,줄어드는,Verb,2
6489,줄어들어,Verb,2
6490,방학,Noun,2
6491,방한,Noun,2
6492,가로등,Noun,2
6493,배경화면,Noun,2
6494,배고파서,Adjective,2
6495,떨어지고,Verb,2
6496,줄인줄,Verb,2
6497,배달,Noun,2
6498,괜찮았는데,Adjective,2
6499,중남미,Noun,2
6500,괜찮았던,Adjective,2
6501,중세시대,Noun,2
6502,중심부,Noun,2
6503,중요시,Noun,2
6504,배부르게,Adjective,2
6505,배송,Noun,2
6506,배송비,Noun,2
6507,줘서,Verb,2
6508,바랍니당,Verb,2
6509,떨어진,Verb,2
6510,배위,Noun,2
6511,줬다는,Verb,2
6512,줬더니,Verb,2
6513,줬던,Verb,2
6514,쥬르,Noun,2
6515,쥬륵,Noun,2
6516,배타,Noun,2
6517,즉시,Noun,2
6518,즉흥,Noun,2
6519,즐거워,Adjective,2
6520,즐거웠고,Adjective,2
6521,즐건,Adjective,2
6522,즐겁네요,Adjective,2
6523,즐겨,Verb,2
6524,가까워요,Adjective,2
6525,즐겼습니다,Verb,2
6526,밴드,Noun,2
6527,뱃속,Noun,2
6528,바막,Noun,2
6529,즐기세요,Verb,2
6530,괜찮은지,Adjective,2
6531,바베큐,Noun,2
6532,바빠서,Adjective,2
6533,괜찮을거,Adjective,2
6534,가시기,Verb,2
6535,증,Noun,2
6536,증거,Noun,2
6537,버렸어요,Verb,2
6538,증명서,Noun,2
6539,증상,Noun,2
6540,지나가는데,Verb,2
6541,버림,Verb,2
6542,지나가던,Verb,2
6543,지나가라고,Verb,2
6544,지나가면서,Verb,2
6545,지나갔어요,Verb,2
6546,바위,Noun,2
6547,버슈,Noun,2
6548,지나면,Verb,2
6549,바제,Noun,2
6550,지나쳐,Verb,2
6551,바젤,Noun,2
6552,지나쳤을,Verb,2
6553,바질,Noun,2
6554,바짝,Noun,2
6555,지난번,Noun,2
6556,지난주,Noun,2
6557,바탕,Noun,2
6558,지내고,Verb,2
6559,번만,Noun,2
6560,지낸,Verb,2
6561,지낼,Verb,2
6562,바투미,Noun,2
6563,번하면,Adjective,2
6564,지드,Noun,2
6565,교,Noun,2
6566,박물,Noun,2
6567,교대,Noun,2
6568,박스,Noun,2
6569,범,Noun,2
6570,범고래,Noun,2
6571,똑같이,Adverb,2
6572,지어진,Verb,2
6573,지우,Noun,2
6574,지원,Noun,2
6575,교양,Noun,2
6576,박했는데,Adjective,2
6577,벗고,Verb,2
6578,지중해,Noun,2
6579,지체,Noun,2
6580,벗어난,Verb,2
6581,뚝,Noun,2
6582,벗었다,Verb,2
6583,반갑고,Adjective,2
6584,지켜보고,Verb,2
6585,베개,Noun,2
6586,교자,Noun,2
6587,지키고,Verb,2
6588,베레모,Noun,2
6589,지킨,Verb,2
6590,지하도,Noun,2
6591,직행,Noun,2
6592,베를린,Noun,2
6593,베어,Verb,2
6594,뛰어,Verb,2
6595,베이스,Noun,2
6596,진지하게,Adjective,2
6597,진짜진짜,Noun,2
6598,베이커리,Noun,2
6599,진출,Noun,2
6600,진행형,Noun,2
6601,베트남인,Noun,2
6602,베트남항공,Noun,2
6603,벤,Verb,2
6604,반드시,Noun,2
6605,질릴,Verb,2
6606,질척,Adverb,2
6607,벨트,Noun,2
6608,집게,Noun,2
6609,집도,Noun,2
6610,집어,Verb,2
6611,집업,Noun,2
6612,집었는데,Verb,2
6613,변심,Noun,2
6614,교통혼잡,Noun,2
6615,거짓말,Noun,2
6616,교회,Noun,2
6617,별루,Noun,2
6618,짜실,Verb,2
6619,짜요,Verb,2
6620,병원,Noun,2
6621,보건소,Noun,2
6622,구가,Noun,2
6623,짜지만,Verb,2
6624,짝궁,Noun,2
6625,짝꿍,Noun,2
6626,짤,Noun,2
6627,보고,Verb,2
6628,구경만,Noun,2
6629,짭짤함도,Adjective,2
6630,구경이,Noun,2
6631,받는게,Verb,2
6632,보내는,Verb,2
6633,가시는걸,Verb,2
6634,받더라구요,Verb,2
6635,가시는게,Verb,2
6636,받아도,Verb,2
6637,쫄,Noun,2
6638,쫄깃,Noun,2
6639,보내주지,Verb,2
6640,보낸,Verb,2
6641,보냈습니다,Verb,2
6642,쫙,Noun,2
6643,찌,Noun,2
6644,구단,Noun,2
6645,보는것도,Verb,2
6646,찌릉,Adverb,2
6647,찌린,Noun,2
6648,가시지를,Verb,2
6649,찍구,Verb,2
6650,찍는거,Verb,2
6651,보더라고요,Verb,2
6652,받았다는,Verb,2
6653,찍어주겠다고,Verb,2
6654,찍었네요,Verb,2
6655,구두,Noun,2
6656,구라,Noun,2
6657,찍었어요,Verb,2
6658,찍으면서,Verb,2
6659,찍으세요,Verb,2
6660,찍으시길,Verb,2
6661,받으면,Verb,2
6662,보려,Verb,2
6663,찍을수,Verb,2
6664,보려면,Verb,2
6665,구르,Verb,2
6666,찍혔습니다,Verb,2
6667,찍힐,Verb,2
6668,찍힙니다,Verb,2
6669,받으실,Verb,2
6670,찐하고,Verb,2
6671,보배,Noun,2
6672,찜,Noun,2
6673,찝,Verb,2
6674,보셔야,Verb,2
6675,가능할지,Adjective,2
6676,차근차근,Noun,2
6677,받지,Verb,2
6678,차더라고요,Verb,2
6679,보시길,Verb,2
6680,차라,Noun,2
6681,보시는걸,Verb,2
6682,차로,Noun,2
6683,차리고,Verb,2
6684,발걸음,Noun,2
6685,발걸이,Noun,2
6686,차분히,Adjective,2
6687,차슈,Noun,2
6688,차액,Noun,2
6689,발길,Noun,2
6690,보았는데,Verb,2
6691,보았어요,Verb,2
6692,착석,Noun,2
6693,착해서,Adjective,2
6694,찬,Noun,2
6695,보여주니까,Verb,2
6696,보여주더라구요,Verb,2
6697,구분,Noun,2
6698,보여주시고,Verb,2
6699,보여준,Verb,2
6700,보여줘,Verb,2
6701,구석구석,Noun,2
6702,발자국,Noun,2
6703,발코니,Noun,2
6704,가는게,Verb,2
6705,발표,Noun,2
6706,보이긴,Verb,2
6707,라그,Noun,2
6708,찾아간,Verb,2
6709,보이더라구요,Verb,2
6710,갈까,Verb,2
6711,보이시,Noun,2
6712,왓,Noun,2
6713,왓다,Noun,2
6714,왔거든요,Verb,2
6715,찾아다니지는,Verb,2
6716,찾아보고,Verb,2
6717,왔기,Verb,2
6718,보임,Noun,2
6719,찾아봐야,Verb,2
6720,찾아봤는데,Verb,2
6721,보자하고,Verb,2
6722,보정,Noun,2
6723,찾았는데,Verb,2
6724,찾았습니다,Verb,2
6725,찾았어요,Verb,2
6726,찾으,Verb,2
6727,찾으러,Verb,2
6728,찾으려면,Verb,2
6729,보쥬,Noun,2
6730,찾으세요,Verb,2
6731,왔다가,Verb,2
6732,찾지,Verb,2
6733,라락,Noun,2
6734,라르,Noun,2
6735,채우고,Verb,2
6736,채팅,Noun,2
6737,가르드,Noun,2
6738,챙겨가는,Verb,2
6739,챙겨가면,Verb,2
6740,보헴,Noun,2
6741,라며,Noun,2
6742,챙겨야,Verb,2
6743,구이,Noun,2
6744,왔었어요,Verb,2
6745,복잡한,Adjective,2
6746,왔으면,Verb,2
6747,라빌레,Noun,2
6748,왔음,Verb,2
6749,챙겼는데,Verb,2
6750,볶은,Verb,2
6751,구조,Noun,2
6752,챙기셔도,Verb,2
6753,챙기시는게,Verb,2
6754,챙기자,Verb,2
6755,본것,Verb,2
6756,왕비,Noun,2
6757,왕창,Noun,2
6758,본대,Noun,2
6759,천명,Noun,2
6760,라스트,Noun,2
6761,본마,Verb,2
6762,철새,Noun,2
6763,철저하게,Adjective,2
6764,철탑,Noun,2
6765,첨,Adverb,2
6766,첨으로,Adverb,2
6767,본적,Noun,2
6768,청렴결백한,Adjective,2
6769,청바지,Noun,2
6770,체계,Noun,2
6771,체인,Noun,2
6772,외관,Noun,2
6773,볼때,Noun,2
6774,외교관,Noun,2
6775,건너려고,Verb,2
6776,쳐다보니,Verb,2
6777,라이브,Noun,2
6778,쳐다보지,Verb,2
6779,쳐다봐서,Verb,2
6780,쳐다봤는데,Verb,2
6781,라이브러리,Noun,2
6782,봅니,Verb,2
6783,건너서,Verb,2
6784,초등,Noun,2
6785,봉막쉐,Noun,2
6786,초상화,Noun,2
6787,봉쥬르,Noun,2
6788,초저녁,Noun,2
6789,봉쥬흐,Noun,2
6790,외치,Noun,2
6791,초콜렛,Noun,2
6792,초콜릿,Noun,2
6793,촉,Noun,2
6794,국,Noun,2
6795,촌락,Noun,2
6796,총알,Noun,2
6797,요건,Noun,2
6798,최소,Noun,2
6799,요것,Noun,2
6800,최애,Noun,2
6801,봤거든요,Verb,2
6802,최초,Noun,2
6803,봤기,Verb,2
6804,봤네요,Verb,2
6805,요런,Noun,2
6806,추울까봐,Verb,2
6807,국기,Noun,2
6808,국내,Noun,2
6809,봤자,Verb,2
6810,추워지네요,Verb,2
6811,라코스테,Noun,2
6812,부는,Verb,2
6813,요일,Noun,2
6814,추웠음,Adjective,2
6815,요정,Noun,2
6816,라트,Noun,2
6817,축,Noun,2
6818,갈듯,Verb,2
6819,요하,Noun,2
6820,출처,Noun,2
6821,건데,Noun,2
6822,춤추고,Verb,2
6823,욕조,Noun,2
6824,춥고요,Verb,2
6825,부러워,Adjective,2
6826,욤,Noun,2
6827,건드려서,Verb,2
6828,춥지,Verb,2
6829,부럽,Adjective,2
6830,춥지도,Verb,2
6831,부르고,Verb,2
6832,부르기,Verb,2
6833,충분한듯,Adjective,2
6834,충분했어요,Adjective,2
6835,가심,Verb,2
6836,용이,Noun,2
6837,랍,Noun,2
6838,부르지,Verb,2
6839,취한,Noun,2
6840,취해,Noun,2
6841,랍스터,Noun,2
6842,츠키,Noun,2
6843,국뽕,Noun,2
6844,부를까,Verb,2
6845,용제,Noun,2
6846,용품,Noun,2
6847,부릉,Adverb,2
6848,래미,Noun,2
6849,용해서,Adjective,2
6850,치약,Noun,2
6851,용했는데,Adjective,2
6852,부산,Noun,2
6853,친목,Noun,2
6854,부스,Noun,2
6855,우대,Noun,2
6856,친절하네요,Adjective,2
6857,친절하니,Adjective,2
6858,친절하다는,Adjective,2
6859,우디앨런,Noun,2
6860,부어주시는데,Adjective,2
6861,부엌,Noun,2
6862,친절하시고,Adjective,2
6863,부위,Noun,2
6864,친절함이,Adjective,2
6865,군악단,Noun,2
6866,친절했고,Adjective,2
6867,우비는,Verb,2
6868,친정,Noun,2
6869,부족했어요,Adjective,2
6870,우산도,Noun,2
6871,침구,Noun,2
6872,칩,Noun,2
6873,우스갯소리,Noun,2
6874,랫습,Noun,2
6875,가는길,Verb,2
6876,카나드,Noun,2
6877,카누,Noun,2
6878,카눌레,Noun,2
6879,카라,Noun,2
6880,카라멜,Noun,2
6881,카레,Noun,2
6882,부칠,Verb,2
6883,부킹,Noun,2
6884,카카오,Noun,2
6885,카톡,Noun,2
6886,러버,Noun,2
6887,칼레,Noun,2
6888,북부,Noun,2
6889,캐쉬,Noun,2
6890,우왕좌왕,Noun,2
6891,우우,Adverb,2
6892,가능했습니다,Adjective,2
6893,커다란,Adjective,2
6894,커버,Noun,2
